delivery_id,predicted duration
114427,2743.4259447690274
180432,4408.147540692801
93526,2681.824906715873
203616,2898.4954380124327
74270,2556.223569463157
217955,2432.754357372556
156297,2620.026458770132
85098,2381.295410403825
156168,2419.8903000730234
41709,2882.239586925688
45311,2733.6509989148076
88403,2826.652487392502
116497,2673.158560372266
165739,2640.024426407649
97123,2776.1429252432818
184472,2383.787768190328
112865,2665.090620831319
92634,2634.2931553753956
242881,3436.4243650553926
122886,3314.151041089473
8674,3577.0380369279296
221036,3245.834046432069
82283,2838.4098627502876
56425,2111.7092163180596
28486,3147.2246394196954
69952,2679.338221125378
162639,2771.4786803813186
160623,2241.4439271170395
57608,2498.3626002681344
221923,2508.954604041595
180162,2635.741406061069
167654,4035.793971787534
146310,4278.053472400037
46077,4416.434352730256
242386,2366.0764248390656
74176,2485.338093800238
154364,2767.543025196546
171566,2486.7244508546837
34901,2228.3272426592184
83387,2681.8009125171297
238345,2682.0456313388727
126647,2325.1894112996033
75525,3177.7999806179696
96383,3050.7514321546632
61604,2295.459643949756
181594,2667.754050123154
163642,2865.3760449387028
215013,2972.8627665692093
185861,2382.159144488661
196849,2585.8606676067184
186426,2525.5471054699647
152284,2925.1312296243286
169325,2806.399610384606
122041,2352.351881059729
211330,2971.0817478277013
26787,3233.234552974336
163037,2231.940642498002
248256,3046.228360247417
16099,2603.5183655188334
15797,2963.4931389433996
189630,2312.3001693494607
106898,3494.171881312579
23792,3636.128379480401
21295,3089.042702155558
34397,3048.6041560656813
160686,3220.8413232564944
121568,3464.180031252594
118067,2590.3911104759522
116242,3343.955672020154
248216,3067.9329098920034
3508,2484.855291873398
172564,2997.8242291394486
250498,3674.892908750755
238618,3498.596262205726
235527,3304.265005598832
237891,2329.949523951885
131894,2079.627141627966
221711,2680.117098823184
12669,2282.3510272356716
180688,2117.8970115064058
152449,2052.5464327552127
197482,2450.73980771743
152862,1967.236077320934
82895,2166.275083683711
32432,1831.25629967682
193955,2690.8776847793247
168331,2604.274169252043
9477,2578.986429913982
32167,3280.9053203609233
129771,2398.575762016809
13898,2563.7761972434364
63657,3762.8183911561955
65026,2725.713372608642
199410,1972.1674073118425
47181,2875.405305358904
4358,2992.19170644511
129869,2014.4192728254313
91470,2719.956745471778
63814,3440.932199814581
123352,3129.1699193174218
179062,2924.0682004437567
84142,2786.850335862186
128175,2852.75545789804
95599,2621.6822592969056
221590,3220.821703590088
62459,3427.3251559746627
206012,3647.0134308152606
90724,2575.793585274076
25597,2540.2830193791438
235789,2896.78044021402
127939,3010.835240433612
18586,2431.6054944521734
211160,2166.1208951976023
125787,2701.3558526961174
152368,2574.941385411767
5863,2591.3204382151534
234634,2168.8932641236197
161655,2319.4495772090168
175189,2303.8301061452203
186315,2492.5873566066034
146976,2244.0555506717756
122742,2530.4181622409974
250915,3157.402604895012
231089,2609.141583894518
58703,3033.5364090881512
130264,2872.11193426686
99062,2669.8064505663365
169777,2186.2229115769196
205819,2942.199955884382
205049,2208.865408924487
63072,2503.6704924116884
164045,3149.965604715263
49813,2713.4815989498093
37560,2678.9400215049836
86773,2782.0677073413567
73098,1932.7706006973813
40919,2533.9115988190983
147690,2404.861248597719
99537,2252.1698930311104
57757,3399.039808819779
159130,3374.74512990886
146443,3787.3580336773775
161834,3607.1650386168294
147038,2857.994965545875
190267,2383.342672121141
99390,2249.815573047802
251587,2794.0938908909884
33630,2651.755881092224
61448,2400.7964916713004
192136,2821.6568545327304
124582,2926.446195291523
171348,2403.5998904190506
223767,3018.555118641415
29190,3350.3421674079013
65446,2844.206649548865
143784,2896.0088102937457
15888,2558.5077813214343
195084,2990.4066042759723
112315,2761.239412628433
169125,2491.8774673392936
138199,2771.8146471096293
245128,2758.8211014591834
167848,2369.619583000885
14171,3063.031963327682
121830,3520.312799337117
41367,2853.762538653043
52118,2841.119047294679
195119,2700.2379678684224
43432,2096.4716702960613
89363,2580.4793361398606
99456,2638.8542889810024
123527,3147.327670713009
229334,2506.694839103975
46383,2588.4209605793853
205453,2233.7079051457763
2512,2940.212521546161
80587,4258.732286609734
112820,3388.121795832914
212317,3856.8034003433386
74149,3023.4217705620067
212855,3740.2415544152427
230854,2106.017495926373
83582,2096.4174576484374
248667,3025.537752854451
12598,2246.434803748211
127765,2750.5386298621943
57396,2332.223012470543
105119,2224.2711597438797
178141,1806.238105047492
1859,2244.551957971321
105838,2628.740787593725
122623,2141.556374310657
69662,2138.118307356118
101440,2404.879192697085
233587,2456.5946100175847
121765,2129.9080161272695
173030,2899.3899128758794
123577,2487.181213932531
1107,2456.4055082408436
81891,2633.7487295272126
73249,2731.601049291325
25783,2813.238417785435
130380,2703.5108390713976
164192,2980.6654676252915
15644,2532.956800501082
227690,2357.4111703300273
159405,2389.0071724823288
90041,2514.9306104457332
248822,2744.5556400058763
207768,2748.724000628828
189990,1945.6082269578174
132302,2727.52613368518
48455,3018.034596270178
85971,2951.978950708068
12988,2269.1698609417867
149549,2453.6436928765447
99133,2657.8975511944045
151793,2443.18329561849
15930,2851.028905038367
51004,3439.806751967507
214477,3275.1055219371165
88212,2985.1717483926063
75411,3345.3003509104255
207695,2786.5177891025132
561,3618.757118907492
87552,2933.677870583523
137245,2408.7424321648036
5880,2865.9944056831496
11548,3957.2532402065
24333,2405.1466752614497
147210,3022.1874988713234
168612,2790.6486936515175
163592,2201.4240023010016
133213,2647.8786221528594
237374,3584.912292233589
180712,2485.4093105381635
16383,2774.7635811656905
75162,3015.1784319652156
57988,2725.038512314939
80872,3451.5817908835306
79544,2785.333956193363
16023,2761.4729880324708
227091,2556.9255258544067
212654,2723.974571496175
5078,2493.299406299565
72838,2452.9503697405794
65661,4055.842066575922
228111,2821.0376783921674
51530,2373.799241505619
82613,3153.9954842280936
61727,2921.770211641163
24211,2901.364099651144
45597,2617.9634639476835
56370,3961.2978198572177
28909,3203.8664306734895
144464,2776.617886586045
204473,3213.9746235510283
106269,3355.8595658715453
166692,2713.085905165901
15872,2859.755934580872
219713,3500.210164259477
86827,3574.706122297611
112501,2944.4730510899253
192239,3542.486557965937
62159,2845.8787653226964
160367,3518.273863751172
182576,2544.7036320371976
227324,4100.886362576528
210446,2945.049528295336
235227,3037.5919496178344
163372,3627.417054888091
121327,3184.754516334043
67612,3046.208096208852
135028,3031.023080952167
175727,2157.610385328134
62006,2244.4034998606717
243619,3392.7079674086863
133446,2903.4061890828666
13080,3040.8977285900532
81812,3225.540029704926
44924,3194.9507612027983
105676,2981.1966762234056
202800,2611.950213053589
248433,3410.193985835846
24065,3299.8807798786574
213241,3112.335902379328
79252,2547.074068481379
116271,2836.947976985481
121063,3021.549906384972
37147,3144.0347680216464
113674,2384.703587330799
48214,2002.3753607080475
116618,2362.348764598396
244238,2265.721157596116
22196,1989.6301238592969
189853,2234.879359329053
206849,2372.981990990048
136242,2275.6847212880093
235007,2010.8225357901106
170268,1921.4567953490107
57829,1977.6991251045056
26852,2571.3897304395587
217177,1909.1291508569152
112444,1826.748150200968
114937,2490.0361490181776
213497,2416.5307960885652
33990,1828.8036421358047
79721,2545.555180371234
233854,2430.821482471189
113536,2508.488104989642
62775,2126.4472696046587
194981,2337.8037035833227
203777,2276.066955076251
180666,2893.8173314294
187284,2279.752387130313
35540,1888.761742039584
114086,2373.862584675071
137987,2398.3471618735357
117801,2505.708067569209
158002,2487.712671771755
39744,2552.6740962436334
150665,2948.3906827465335
91232,2977.935558162526
189600,2723.895734914093
47227,2418.17090367422
136121,2680.3227069757986
51382,2656.4678626012146
49034,2559.1280418958913
162439,2339.9586040222075
166192,2374.5323498955167
179146,3377.1849044674486
46039,2987.0759669156073
239044,3412.0374467612464
8376,2290.4532368932532
219017,3274.9183657259696
114196,3246.7822031801625
194559,2885.9841178522247
123949,3234.9206328346936
219380,3349.3119678500957
116866,2313.493282727064
78124,2306.2227593871567
227569,2181.6226650343974
27609,2370.643893887092
222105,2243.9374201405067
94287,2301.4621527050363
224129,4131.325944772709
56633,2904.6926217676782
174134,2335.692572055054
98292,1898.8897410312775
4770,2181.901635823676
49993,2357.960252198067
214471,2739.370289759352
247624,2875.7570461067567
43463,2611.0289759125726
240163,2932.416580271035
8600,2292.729400449752
116493,2270.31944429011
132946,2501.104850652272
157723,2060.1506901278626
166365,2653.1804076882117
13565,2334.9088390958673
18618,2019.4687559894217
207759,1829.4904028294322
204739,2603.464385250537
84110,2577.7924731088565
79403,3191.454123243085
203918,2825.513418582398
151151,2496.339392192808
40966,2668.256838383407
11669,2666.3638302487566
101237,2377.3190784361805
104115,2796.1122922028376
217916,2887.2633379469958
201352,2358.2064042114403
65689,2765.5243135627843
139050,2431.0671176048195
166304,2298.0787251068386
193626,2018.9361201375896
97126,2924.648217835577
212600,2434.032447187819
186902,2943.337675660492
27462,2687.8616589250887
6575,2644.4652730149487
37443,3522.3804013252593
180660,2267.5079893686707
74890,3090.050776689321
119445,4096.944670930861
177499,2301.989503226135
108880,2447.313624760738
217584,2914.0600592377737
91093,3831.2663286567067
35618,3141.456955639753
73493,2221.2432871808787
170749,2657.014111998793
78323,2807.407075848909
48408,2812.770830858364
140371,2792.3074430981496
249261,3240.494851784223
167544,2767.930070533579
162014,3339.7774530025413
112981,2846.7589074100283
153105,2714.9097016091378
214847,2907.2090690767586
119026,2652.7427471348065
235170,2180.0940958831084
209405,2302.4248467779657
105006,2592.7970067153483
159468,2588.825948744182
50167,2544.105818125517
6908,2746.8798597375176
186929,2792.975224941255
140173,2845.243399729696
120070,3408.1666114157715
48569,3619.085324456901
114393,3991.442488970697
35585,3712.116038996453
147463,3853.1443327451534
37970,4316.996378874985
220352,2936.145988122755
138446,2726.285349877242
37216,2732.358334101188
228000,2830.3766173788986
33648,2335.3069875710444
215763,2933.4910203111317
121852,2281.6374361542294
144457,2075.050014439015
78113,2253.9431586634732
198818,2378.0166457640735
74377,2345.1505669470116
114141,2428.835733033106
147010,2232.1443813130118
24228,2704.0126348678464
92449,3463.1484469263405
73432,1995.8124928600141
20104,2436.9214840223835
206786,2607.0987078799044
37452,2046.7441002762985
126930,2141.4675512129934
194758,2108.423402174193
156832,3244.9828303785334
129261,2507.84150216868
59715,2623.9690551751496
79686,3640.256554664251
108284,2328.385254766812
2318,2150.2265833435827
186430,3087.4341515609262
195443,3297.3017341420305
165266,3955.123223839032
124511,3750.3471856809547
207109,3211.5616853889646
94116,3115.8865144585407
9630,2049.9894677034295
47881,2250.7619094436764
165440,2433.569777890052
223119,2978.8521431423246
248013,3324.9565698769807
86547,2773.640059494026
12961,3910.9790943320613
174635,3811.267060477677
218655,3157.938261928483
163579,2855.1969515807887
93873,3752.501890442415
46370,2783.4723711921706
129465,2529.050140646942
243121,2892.779619186903
216820,2529.144209323838
49202,2250.9697656205612
100222,2591.1311733105745
201314,1872.986716951716
208017,2088.395207290455
1318,3274.283547128657
149775,2495.4254714359804
193886,2815.2287606098566
212282,4116.704304785562
144728,2138.7820851189645
92950,2649.704821881537
246033,2158.266927806875
23949,2387.26001205998
161338,3886.730128410577
25930,3275.78715682753
209801,2546.1310967132163
180027,2697.0383344925986
246776,2637.536904218278
106019,2657.7852738450883
80624,2549.525849166067
50391,2452.9890553921473
244463,2625.462665932543
67315,2195.507806853691
71035,3186.058343015233
184172,2348.2333629204827
4335,2762.7706568226467
99409,3187.1873917251364
239082,2728.7485683273853
11202,2691.398578529883
54216,3577.673346542559
47823,3412.00569265485
65103,2152.7298493008293
47833,2988.2422064850216
219194,2527.0731045009916
218440,3006.995523607856
231561,2754.8009476835764
181918,2795.906817876797
107105,2801.486161443938
169354,3192.967992321144
74319,3120.7570171540456
46641,2812.308373682553
162687,2743.992866273079
19235,2658.5356422507402
661,2707.9049679425284
235677,2353.445603307609
168271,2267.5281830032204
82636,3135.7325090102645
138580,2376.0297365374104
239736,2082.3400201304826
47040,2289.256748588878
158010,2626.2722573739547
21201,2826.1775477556184
189008,2840.678260931243
41534,2674.5321080818885
42912,3249.1254725689523
200953,2850.8636811849406
102255,2536.09452452377
48867,3936.1749432850766
43803,2937.5126814769505
16409,3412.1370919856618
242655,3369.85689165408
114405,3789.091749423137
119820,2930.37343171648
84528,4015.1022791356695
133864,3210.4239873405254
251985,2742.169058004536
226403,3519.3081273560138
165938,1964.6432748990633
16890,2381.6698573985927
136698,2769.059159160791
13442,2521.93698117128
96153,3343.458759770375
58597,2544.257407373836
54848,3696.9439111473766
232339,2036.3630934518387
16691,3097.5813133000183
169279,3578.0474717279126
176935,2620.407366229746
178923,2638.558122822328
100998,2208.06358959246
95225,2383.5850294159122
145760,2379.9347972542214
130322,2551.196826512163
139315,2126.1244972159475
65288,2859.1484392439115
28852,2578.3040354730765
22639,2473.266709091835
166839,2385.206574088121
198122,2136.132381009875
18284,2227.238647009749
53869,2414.798351779694
82943,2555.6964188953725
97381,2211.842093160122
179270,2614.288756244948
138764,2293.176795805178
159936,2900.277559596393
55161,2352.035158257094
21042,2707.814927997465
73345,2531.3144464980255
85477,2830.249993497653
125980,1868.6462556531724
37398,2007.6185650614505
232244,1827.9264158261221
85680,2692.845825527979
112674,1838.471179246233
222756,2598.225361396597
11871,2507.3781636746317
197208,2550.0694822221294
20173,2493.6095859604907
225399,2789.021634638062
103319,2252.792414834208
70370,2297.9131567106924
113946,2013.7838364597073
70053,1942.032454002714
39618,2067.203557438265
15148,2510.5239091826083
243203,2915.9305638719675
169663,2483.0555021041177
135051,2403.662159261553
154820,2449.0454306385336
157081,2243.08685194869
218548,2336.5831016654774
62686,2364.483402257506
178967,2401.9323540332907
194933,2753.337334958622
90071,2578.2806503359648
128226,2515.0144293185017
60080,2418.2107740661168
43238,2677.1226300628728
9136,2536.8669864140725
205024,2294.8541201825606
78469,3502.319703922002
11825,3409.806590684412
244476,3044.5139382861967
136032,2789.633830691127
190689,3594.750193360927
127080,1902.8006542172895
238162,2239.4368241199327
110602,1939.3317712306073
173429,2021.862253519003
201793,1891.992284529963
58881,2281.4352745193637
25152,2614.3451272386633
62668,2794.8667455504346
243262,2366.6392169513665
250613,1861.2905055059437
32062,2587.2467185334212
9464,3274.550201452904
71581,2641.41027488187
87250,2687.5625428902963
168667,2887.6732690111526
210785,2950.5360848086107
69963,2497.9322000616958
63447,2598.309821566128
240298,2641.1183694749734
106115,2502.012894222155
191404,2272.499989070875
74561,2484.176068770253
231985,3788.143672264176
241799,2853.8258125477764
12166,2991.8693342210504
165914,2664.692081558691
68841,2297.240577122061
4474,3090.5940943256705
126957,1888.9415700137222
205822,2335.23875709231
144800,2372.226692646642
70132,2522.2879242015633
5185,2800.428878757096
178986,2077.216740954554
106576,2320.607936124389
61720,2542.5443101360615
123898,3420.110182759827
136023,2835.878767937708
79179,2940.574594353861
244588,2391.785939905466
23840,2689.459672687993
239391,2544.5738480087466
191429,2450.998995682346
81094,2151.1418944028183
244936,3071.6696859472513
150617,3348.534351489636
203321,2282.202835121042
150585,2850.6047131488913
49462,3436.7235147947436
20604,2630.119803590269
198543,2796.8091076883366
66424,2955.415667269077
77542,2567.025983385528
174501,2563.3952081807547
71809,2261.8495180936848
200698,2611.218742463133
218280,2565.403046673624
130121,3042.785342172462
24952,3487.6389345562566
109969,2622.6169743600954
76053,2629.3365501049348
166028,2442.1486131226266
181131,2887.544438022654
87970,2056.5847193373743
100151,2579.5627529199414
57764,2453.301355403153
237795,2264.824501542116
91855,2750.9694180907804
114592,2740.621541696925
152394,2568.4380373215545
115916,2678.751880192118
184265,2731.5808442343323
245744,2425.532483683941
170015,2468.270299271976
101951,2521.678091610353
155509,2638.995311007753
113611,2353.9491788376326
86333,2270.797155758783
147881,2402.61980270434
138009,2276.465893535396
151110,2620.466170667782
31554,2439.0104428659124
157275,2247.960221065932
161892,2663.042745372517
210912,2239.2931000365684
112879,2704.95238533889
136923,2052.431660255156
13443,2754.992466217275
227710,3198.2634769664564
215850,2791.8109503800056
173356,2750.5682367766167
165980,3696.3282545516186
216267,2785.489637799547
5201,2648.2304997384504
27906,2268.374303770317
118423,2521.1785863277614
220796,2407.221667108402
64508,2610.3392457492055
124525,2484.844462358991
205492,2498.4422993398853
248423,2575.6716524797826
6416,2616.347237914234
17713,2424.6529122244488
53405,2731.345623027534
94541,2802.102539554789
136019,2518.18772944741
163796,2349.383903730217
242524,2593.179690915618
190131,2650.8161850122915
6312,2618.8829485660303
11586,2738.4241023096038
32241,2566.85673383716
232117,2530.9862298817975
9881,2338.3067507920537
219051,3150.3985799150655
80912,3008.051294641897
157591,2859.389528970226
180984,2494.7971228338984
17004,3289.489922333474
28183,2859.1066019182463
27454,2657.0418140549596
226619,2668.925651574293
142302,2596.0982732536736
160301,2534.7719761472104
242840,2911.779253705841
53724,2800.1864865294096
208984,3110.7564640197015
189351,3454.335594283405
41326,3216.9642247481747
124439,2561.836220519718
156434,3391.8037701618846
187861,4233.717065836478
18628,2948.0548633598073
29751,3030.403051698703
37038,3306.3247427142646
56277,3722.4183176690644
56915,2401.771367164236
16632,2657.44011907375
156333,2570.799463508344
131916,1977.3953355566023
354,2983.372158470771
58132,2300.609748242583
173901,2447.5473686194573
18286,2475.9759949835307
229966,2508.423772216363
179424,2514.4641958381385
123959,2712.564549217682
53527,2461.4080620262102
148922,2154.6886897626146
168461,2656.5757555610303
23234,2543.9014916037136
216633,2439.108579746886
26504,1862.0226391871847
117892,2839.3260035785192
84645,2591.1644239209245
11163,2122.827608999286
174906,3083.638858475974
207335,3039.5016407353182
45922,2465.9279611716406
51715,2411.821490101824
53283,2756.425040853159
98578,3182.9359403442786
218916,2699.351880854019
58190,2560.465482843375
32348,2580.1703054496143
187952,2366.267257784129
188665,2399.8993681924776
11648,2511.148341699416
138675,2731.6598752141103
168951,2727.6460843785608
73175,2570.985702284419
229990,2852.467989570275
157649,2896.7858884277753
203227,2691.2052906832173
24070,2202.293243952403
221666,2210.001977127186
19387,3471.17421467267
250881,3104.107244272286
138763,3769.0522463734096
20655,4432.156616214645
186292,2864.5450126176875
145230,4266.392044068138
20078,3238.0879615990016
168320,2111.708713066684
224985,3288.3665987245413
78392,2707.3600911289964
63784,2517.1145535664623
218852,2913.279022274615
222461,2717.412527608548
239690,2428.899032133754
166982,2636.1184458651983
144210,2165.4809632145025
48692,2729.4448337380613
137872,2289.9422444880524
218910,2123.4037878570407
157793,2740.906309789402
80634,2592.9258683585094
141349,2140.8387865302475
109707,3220.198911931815
203994,2592.6381533126914
118267,2809.5468168686225
73575,2572.4263112943904
168137,2481.0616724567667
130463,2306.5812069213284
85102,2472.29181036546
108655,2193.394043005568
185498,2653.7233082181187
109045,3199.2395405495568
13735,2598.668439714721
235191,2596.4635483797833
165371,2083.8604218859678
174116,2578.962665715606
222398,2576.641378093121
212992,1925.098860199687
150260,3104.4291371914755
235599,2678.1721766638334
170731,2846.734256681881
181652,2796.8105719554183
89365,2857.776729850965
32918,2814.559896329246
184608,2943.478391469579
102069,2864.8660937613963
122909,2756.6331712396477
233233,2388.599379965224
133105,2570.8312737775586
182288,2737.85981550621
30403,2790.4350110643236
183659,2214.8607290391146
31568,1972.2145365759206
150830,2262.541736178851
210643,2206.195421430232
169386,2124.049544372161
194986,2399.7523534658394
86690,2347.4237093365873
225518,2403.9341544257277
66391,3508.5509420697354
231590,4400.0297126558335
192355,3766.2197254054727
234742,2778.81758650368
213490,2686.7909585845928
136781,2766.007231325911
118158,2900.9438625515677
170789,2863.2853469167735
31736,2504.6441051159945
87031,2055.1255374200628
192425,2341.0251227321573
159031,2342.999386186115
58342,2230.0288799357263
167039,2271.5895641324455
170649,2883.661710348022
180405,2432.186530513504
123317,2861.5405251425923
22430,2906.5188406378975
81054,2651.8626868793067
165027,2938.326173311738
112637,2925.5461568766054
245790,2733.2119300639624
180782,2783.9271145312455
213101,2530.0722849266863
197133,2789.8824111879044
235780,2440.28048010972
181337,3611.960905150541
7829,3093.773318603945
18088,3126.1064060845442
195500,2422.099753628974
43505,2624.718890738728
222744,2602.3629948921844
157105,3011.1649522105913
70664,2406.328834399582
16167,3071.281540925162
184564,2687.1145861440514
245680,2877.5135238797097
40296,3128.394635667365
191890,2839.627135204797
65494,2734.9494083009467
147967,3084.4732526428575
179410,2635.8255772126536
180724,3097.378099423283
117595,2775.127615930406
105963,2857.505097972111
110885,2192.2872023440655
72577,2406.7727592317983
142782,2815.2193141769862
205872,3111.323722592701
209715,3012.243227620055
68958,2452.575117448118
50947,2301.6164312523756
37156,2360.7502017949305
65844,2503.527560408001
243192,2411.181665232467
24596,2320.185614733525
49566,2423.313567832082
9251,2261.0003632439502
28861,2652.7374248975443
211844,3085.7157875961275
71900,2713.9189641250114
152234,2414.8761773943515
185387,2712.3767982940763
34726,2645.756585625027
182263,2631.324837354934
248613,3465.3611866847355
208696,2680.3406306652873
199129,1918.5730711235399
185253,2739.420505667671
69830,2563.2687725160026
188182,2175.0432800544795
243716,2247.85530566146
151413,2756.3532155323173
243435,2743.1852765338767
139726,2575.78109987062
216443,2052.60960404847
185657,2582.188648898198
49974,2770.468110423265
200802,2820.7348466168296
116126,2672.1027585136853
88725,3650.0824919480465
1995,2349.9600038165113
181321,2794.893671657228
196767,2996.823232349618
28216,2606.5099777030005
172789,2938.0548780823906
75232,2798.7386832579805
136675,3512.6545574529023
76088,2208.9227743065176
144356,3110.656936418599
158097,3260.6533266039787
75486,2874.5985933886504
45561,3298.0307059977513
185809,2423.631776610154
162530,2518.692141023559
62069,2505.884036720806
149725,2329.83691732844
13555,2465.0874193458526
162404,2900.938026946898
224123,2154.2576112813267
11716,2441.431732191636
124079,2413.4151564433832
34401,3110.21460413505
60988,2202.0481038802573
54424,2699.000806390868
37714,2149.1709549380657
177748,2714.3985867230276
27752,2086.3913596523
251334,2257.39939711388
157267,2292.11531244219
108981,3534.1246514346826
72813,2731.920944469494
200444,2374.934488309982
191826,2496.4852027592788
85302,3608.1900595840416
233440,2977.6125835264475
103686,2980.8050973338095
116674,2368.7131241218954
87081,2101.9928748522534
149690,2538.2934144958167
69235,2127.0827122498395
209958,2321.682203192787
244373,2323.9972141228704
51753,2731.753429363632
110281,2885.50064306166
105473,2954.9130761457136
123818,2620.5378311865516
85564,2341.8749367755
135037,2460.420773963123
180001,2713.0690226943593
13910,2457.465140126199
239380,2206.4366382271855
242172,2761.30245351344
136253,3082.8656368355023
74416,3676.2085066222235
213419,3071.3817238025863
178843,3018.4177157309473
54527,2439.9961515676287
117543,2468.6214374996584
59078,2617.9998407419434
229979,3383.5160433411993
20685,2578.930327007034
25412,2674.190921444676
215198,3450.9100609528855
152376,3010.0643549863876
246654,2252.215015017656
83847,2653.9212609599535
149576,2148.5192150033663
142610,2521.5155604684246
229195,2898.4463896170123
67705,2922.5177482332347
128054,2717.361268602123
182917,2917.151899060853
91114,2848.256244041888
90457,2263.987234083855
1680,2816.129369270461
90467,2048.314391474508
116803,2586.9436246487953
165246,2403.7288193970217
165894,2348.887680926805
93592,2514.424194273589
179592,2943.4752666227287
131645,2384.3942579886702
167622,2299.327680927905
42340,2514.437075405756
244150,2450.110735601681
174620,2770.19866519972
186888,3280.193201881361
82491,3753.28447587384
45833,2915.6823246272534
54853,3086.3007988647696
114267,2820.44198576008
66209,2678.5627189149873
10582,2723.0038545368607
195009,2766.577664189135
184389,2477.786926859995
91889,2434.114342154545
22894,2480.3518595840264
33842,2162.0360608982573
118307,2070.5501312298325
243278,2370.912835729611
228246,2732.655287986776
60222,3147.351384834456
136825,4307.666889279414
233809,3050.369232019435
59456,3081.0816820212262
250971,2491.7394241455804
164133,2967.1580575173407
243747,2785.014295470937
223618,3127.4375917175826
228326,2695.7889831074863
210157,1971.870529036866
203758,1902.691019579586
159576,2563.6415342485448
80178,2764.3127951178203
192530,2634.596714289184
119469,2717.1991848712037
78316,2049.693489571411
164574,2491.1831918175194
240829,2657.156390384718
97326,2939.0290182940153
182225,2998.5405643347485
234041,3090.5310179632875
150674,3396.822233985212
21121,2898.529621627663
27391,3445.7101120438983
89360,2688.0261147613896
181281,2805.7340314227304
27767,2796.338345541066
145366,2562.555344682308
118782,3122.9927716348147
85444,2147.7326562827734
187717,2681.3566981854733
50041,2481.095486287825
247713,2740.542676628609
141854,2713.428939256452
184408,2893.467140204348
8270,2846.578956662891
67905,3006.9614664081955
234806,3478.257143195573
209252,2393.596339052382
232325,3026.289763326973
9004,3819.8490256864598
238443,3561.881933261247
129921,3411.414836689786
225419,3187.725261636426
180617,3173.272791729847
216118,2885.02295199112
205723,2350.8529420856057
245291,2410.817438908256
242626,2364.1762412369335
42766,2507.4704200371502
147062,2563.049408951177
61170,2934.3845831890144
190652,2222.0037143327045
247109,2847.6912409805223
77023,2694.019335449191
174849,2712.527566200619
81520,2929.483427996092
210074,2851.7872822952772
73120,2441.6212273270726
162165,2679.2725037709697
153171,2365.996388139035
112168,2396.908655074221
52431,2377.503761951427
168947,2265.0274775508224
163523,3556.165816330368
76639,2307.215617847237
19417,2692.602335085795
53934,2798.4549469881886
183201,2610.2070312243627
111928,2584.851733789749
163680,2786.851497576454
204882,2963.692264287294
61763,2680.8527828358096
31876,2992.528048519005
69172,2792.7706890299105
5554,2450.0670701247104
18339,2250.948756439603
176898,3198.4360327609434
50070,3216.7929490855927
168549,3304.8512544037217
160437,2882.023436846683
174381,2698.429161561737
162705,2860.122710344801
56073,3024.720043915138
20758,2723.1467046049247
63011,2398.965008253207
226706,2341.5081572514146
65279,2065.507248982742
41309,2825.861220656772
59500,2790.2443937785474
179174,1979.677308808516
62140,2403.524580157241
179167,2307.204277563296
137166,2151.364079778564
181940,2593.526432156536
175924,2316.430242785588
108203,2970.001717630738
81066,3007.279245754795
10254,2596.4261533333924
249129,2423.828692637792
14176,2318.2661597294796
114310,2170.6861853509645
162975,2416.6801225569034
234547,2560.7775996062373
135627,2377.3695900458506
77310,2277.4018061285637
75167,2357.384252168229
105850,2636.9224030493924
150937,2578.0460752968715
121557,2310.835487873315
29988,2630.530804552349
153556,2732.9616156403977
71194,2674.056751765481
22680,2800.47965853058
116897,3216.7760483899606
179496,2472.9472255353144
244559,2504.969554732393
113333,2443.6279118680777
4382,2383.52390965899
195712,2490.425607168658
81784,2428.4871334722034
200938,2549.758398172279
190002,2742.9101889429926
133787,4090.931194079074
79673,2918.99016137773
132320,2882.531526147362
123279,2433.343935076711
103316,3453.9412042343183
46694,1893.574177053471
63625,3224.2715645672074
198396,3017.424107798547
139542,3100.9165116166973
138375,3178.7857789227965
17330,3680.0302576741387
196667,2714.5609389805004
242446,3718.797468008721
97011,2557.1159403240986
63102,3612.0617989338275
167970,3864.8962613332315
159755,3433.371748990495
232760,2713.1165326974183
148846,2460.6682433252454
112606,2997.221642604106
124727,2429.6670904327425
110584,3018.8416605454545
242865,2324.1054969281977
18514,2162.797790873019
73070,2288.498129187014
139980,2246.346612261939
44978,2289.164650011531
58264,2770.637672003937
205687,2755.8533459613764
4285,3010.1311176596846
184630,2436.3116030332644
68015,2213.06821434275
170998,2411.7786559962565
208378,2630.9726558603243
152898,3406.1471370565923
122794,2622.9557801810042
204240,2889.676662169766
224404,2890.2790883976927
105226,2474.0814830818977
189946,2703.9653234104435
130420,2131.036198032599
212209,2393.4540740918037
93715,2447.854068141437
205743,2835.513867269473
54632,2314.7094230791035
126727,2667.7791503988565
233311,3187.4891092938146
100042,2834.6536054810117
141071,2793.2948290633726
77610,2727.2077897246604
21264,2805.186034588305
3746,3072.5594747390123
224458,2983.1319039360596
72168,2852.392617653301
103284,2780.873828512684
185192,2529.0985895442077
111289,2314.3526579685863
173439,2695.9695898608898
178548,3521.4066675353324
161743,2430.4571388942986
216807,2826.905388328713
61453,2466.3355720178547
171535,2294.9857048225686
14572,2615.93043203321
17608,2480.0235149416735
184203,2502.103180156964
113696,2678.607514531847
229231,3365.169136333126
233841,2376.886098592609
213316,2969.8262094856987
240500,2067.2298692255745
230452,2365.5444546141152
